id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,start_datetime_ist,effective_end_datetime,duration_minutes,reason
FKID001171,unplanned,13.046263,77.5735151,0.0,0.0,"3rd Cross Road, Patelappa Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,pot_holes,False,2024-02-14 06:14:58.144000+00:00,,closed,yes,2024-03-30 21:59:08.143117+00,,,,,,ORR North 2,High,,,,2024-02-14 06:16:38.613958+00,,1,FKUSR00346,FKUSR00001,,,,Kodigehalli,,FKKG000338,,,,FKUSR00346,2024-03-30 21:59:08.142511+00:00,,,,,,2024-02-14 11:44:58.144000+05:30,2024-03-30 21:59:08.142511+00:00,65744.16664185,Unplanned duration exceeds 24 hours (65744.17 mins)
FKID001189,unplanned,13.0379671,77.6258529,0.0,0.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,construction,False,2024-02-14 19:46:40.535000+00:00,,closed,yes,2024-02-18 03:13:22.814394+00,,,[PERSON] [LOCATION] work sir traffic moment slow sir,,,Hennur Main Road,High,,,,2024-02-14 19:50:05.461118+00,,1,FKUSR00362,FKUSR00001,,,,K.G. Halli,,FKKG000354,,,,FKUSR00362,2024-02-18 03:13:22.813591+00:00,,,,,,2024-02-15 01:16:40.535000+05:30,2024-02-18 03:13:22.813591+00:00,4766.704643183333,Unplanned duration exceeds 24 hours (4766.70 mins)
FKID001190,unplanned,12.95563253,77.71780861,0.0,0.0,"HAL Airport Road, Gayathri Ocean Blue, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",,pot_holes,False,2024-02-14 19:23:19.895000+00:00,,closed,yes,2024-02-29 05:29:35.412957+00,,,Traffic movement slow for Path hole at [PERSON],,,Varthur Road,High,,,,2024-02-14 19:24:13.026066+00,,1,FKUSR00697,FKUSR00001,,,,Whitefield,,FKKG000681,,,,FKUSR00697,2024-02-29 05:29:35.412198+00:00,,,,,,2024-02-15 00:53:19.895000+05:30,2024-02-29 05:29:35.412198+00:00,20766.25861996667,Unplanned duration exceeds 24 hours (20766.26 mins)
FKID001195,unplanned,13.0496604,77.5077631,0.0,0.0,"Hesaraghatta Main Road, Havanoor Extension, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",,pot_holes,False,2024-03-13 21:07:32.373000+00:00,,closed,yes,2024-03-24 05:58:59.245856+00,,,BWSSB chamber problem sir,,,Non-corridor,Low,,,,2024-03-13 21:08:28.104706+00,,1,FKUSR00550,FKUSR00001,,,,Chikkabanavara,,FKKG000539,,,,FKUSR00550,2024-03-24 05:58:59.245110+00:00,,,,,,2024-03-14 02:37:32.373000+05:30,2024-03-24 05:58:59.245110+00:00,14931.4478685,Unplanned duration exceeds 24 hours (14931.45 mins)
FKID001196,unplanned,13.1104781,77.5800625,0.0,0.0,"Doddaballapur Main Road, Puttenahalli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,water_logging,False,2024-02-14 20:36:31.805000+00:00,,closed,yes,2024-02-15 23:55:02.879777+00,,,dodda ballapura main road puttenahalli bmtc bus depo opp ಡ್ರೈನೆಜ್ ಪ್ರಾಬ್ಲಮ್ sir,,,Non-corridor,Low,,,,2024-02-14 20:37:28.814329+00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2024-02-15 23:55:02.879113+00:00,,,,,,2024-02-15 02:06:31.805000+05:30,2024-02-15 23:55:02.879113+00:00,1638.5179018833333,Unplanned duration exceeds 24 hours (1638.52 mins)
FKID001256,unplanned,12.9766535,77.6017105,0.0,0.0,"Mahatma Gandhi Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,pot_holes,False,2024-03-14 01:05:15.427000+00:00,,closed,yes,2024-03-29 19:54:57.58481+00,,,traffic no problem one movement,,,Old Madras Road,High,,,,2024-03-14 01:07:01.074201+00,,1,FKUSR00206,FKUSR00001,,,,Cubbon Park,,FKKG000198,,,,FKUSR00206,2024-03-29 19:54:57.584265+00:00,,,,,,2024-03-14 06:35:15.427000+05:30,2024-03-29 19:54:57.584265+00:00,22729.702621083336,Unplanned duration exceeds 24 hours (22729.70 mins)
FKID001266,unplanned,12.9725365,77.5942493,0.0,0.0,"Kasturba Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,pot_holes,False,2024-03-14 02:51:19.328000+00:00,,closed,yes,2024-04-11 20:54:43.159448+00,,,bescom chamber damage at kb road near [LOCATION],,,Mysore Road,High,,,,2024-03-14 02:53:35.711511+00,,1,FKUSR00726,FKUSR00001,,,,Cubbon Park,,FKKG000710,,,,FKUSR00726,2024-04-11 20:54:43.158947+00:00,,,,,,2024-03-14 08:21:19.328000+05:30,2024-04-11 20:54:43.158947+00:00,41403.397182450004,Unplanned duration exceeds 24 hours (41403.40 mins)
FKID001267,unplanned,13.001119,77.5839711,0.0,0.0,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",,pot_holes,False,2024-03-14 04:30:19.082000+00:00,,closed,yes,2024-03-18 02:57:57.303954+00,,,potholes open denger zone,,,Bellary Road 1,High,,,,2024-03-14 04:32:17.466511+00,,1,FKUSR00727,FKUSR00001,,,,Sadashivanagar,,FKKG000711,,,,FKUSR00727,2024-03-18 02:57:57.303377+00:00,,,,,,2024-03-14 10:00:19.082000+05:30,2024-03-18 02:57:57.303377+00:00,5667.63702295,Unplanned duration exceeds 24 hours (5667.64 mins)
FKID001288,unplanned,13.0599577,77.5067828,0.0,0.0,"6th Cross Road, Janapriya Heights Apartment, Mallasandra, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",,water_logging,False,2023-12-31 01:27:17.554000+00:00,,closed,yes,2024-02-15 19:50:14.269926+00,,,[LOCATION] water logging sir,,,Non-corridor,Low,,,,2023-12-31 01:28:57.298147+00,,1,FKUSR00550,FKUSR00001,,,,Chikkabanavara,,FKKG000539,,,,FKUSR00550,2024-02-15 19:50:14.269438+00:00,,,Bengaluru North Corporation,North Zone 2,BagalakunteCrossJunction,2023-12-31 06:57:17.554000+05:30,2024-02-15 19:50:14.269438+00:00,67342.9452573,Unplanned duration exceeds 24 hours (67342.95 mins)
FKID001293,unplanned,12.969761,77.7501885,0.0,0.0,"Immadihalli Main Road, HBK Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,pot_holes,False,2024-02-15 22:09:29.493000+00:00,,closed,yes,2024-02-16 22:58:31.120282+00,,,Immadihalli junction,,,Non-corridor,Low,,,,2024-02-15 22:11:44.047941+00,,1,FKUSR00204,FKUSR00001,,,,Whitefield,,FKKG000196,,,,FKUSR00204,2024-02-16 22:58:31.119743+00:00,,,,,,2024-02-16 03:39:29.493000+05:30,2024-02-16 22:58:31.119743+00:00,1489.0271123833334,Unplanned duration exceeds 24 hours (1489.03 mins)
FKID001294,unplanned,12.9698642,77.7500164,0.0,0.0,"Whitefield Main Road, HBK Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,pot_holes,False,2024-02-15 22:08:12.780000+00:00,,closed,yes,2024-02-16 22:58:35.200992+00,,,Immadihalli junction,,,Non-corridor,Low,,,,2024-02-15 22:09:18.223797+00,,1,FKUSR00204,FKUSR00001,,,,Whitefield,,FKKG000196,,,,FKUSR00204,2024-02-16 22:58:35.200471+00:00,,,,,,2024-02-16 03:38:12.780000+05:30,2024-02-16 22:58:35.200471+00:00,1490.3736745166668,Unplanned duration exceeds 24 hours (1490.37 mins)
FKID001299,unplanned,12.9736979,77.5993387,0.0,0.0,"Sri ML Subbaraju Road, Rotary Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,road_conditions,False,2024-02-16 00:29:13.352000+00:00,,closed,yes,2024-03-06 23:04:26.980181+00,,,,,,CBD 2,High,,,,2024-02-16 00:29:45.268699+00,,1,FKUSR00008,FKUSR00001,,,,Cubbon Park,,FKKG000005,,,,FKUSR00008,2024-03-06 23:04:26.979543+00:00,,,,,,2024-02-16 05:59:13.352000+05:30,2024-03-06 23:04:26.979543+00:00,28715.22712571667,Unplanned duration exceeds 24 hours (28715.23 mins)
FKID001302,unplanned,12.9698642,77.7500164,0.0,0.0,"Whitefield Main Road, HBK Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,pot_holes,False,2024-02-15 22:08:12.780000+00:00,,closed,yes,2024-02-16 22:58:33.201399+00,,,Immadihalli junction,,,Non-corridor,Low,,,,2024-02-15 22:09:18.293865+00,,1,FKUSR00204,FKUSR00001,,,,Whitefield,,FKKG000196,,,,FKUSR00204,2024-02-16 22:58:33.200864+00:00,,,,,,2024-02-16 03:38:12.780000+05:30,2024-02-16 22:58:33.200864+00:00,1490.3403477333334,Unplanned duration exceeds 24 hours (1490.34 mins)
FKID001304,unplanned,12.957724,77.6059638,0.0,0.0,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,pot_holes,False,2024-01-25 19:45:53.083000+00:00,,closed,yes,2024-02-16 01:21:47.046668+00,,,ಆನೆಪಾಳ್ಯ ಟುವರ್ಡ್ಸ್ ಸಿಎಂಪಿ ನಿಯರ್ ಪಿ ಎಂ ಪಿ ಜಂಕ್ಷನ್ ಹತ್ತಿರ ದೊಡ್ಡದಾಗಿ ಗುಂಡಿ ಬಿದ್ದಿದ್ದು ಸಂಚಾರಕ್ಕೆ ತೊಂದರೆ ಆಗುತ್ತಿದೆ,,,Hosur Road,High,,,,2024-01-25 19:47:26.444565+00,,1,FKUSR00737,FKUSR00001,,,,Ashok Nagar,,FKKG000721,,,,FKUSR00737,2024-02-16 01:21:47.046164+00:00,,,,,CMP GateJunc,2024-01-26 01:15:53.083000+05:30,2024-02-16 01:21:47.046164+00:00,30575.899386066667,Unplanned duration exceeds 24 hours (30575.90 mins)
FKID001306,planned,12.9170961,77.5793812,0.0,0.0,"46th Cross Road, Jalamandala CHS, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",,construction,False,2024-02-15 22:03:49.040000+00:00,2024-02-15 13:03:46+00:00,closed,yes,2024-02-16 00:04:49.778267+00,,,[LOCATION] sir 35 th main road Ayodhya ram road trds ig BWSSB work complitede but not closed hole this reason traffic slowly moving,,,Non-corridor,Low,,,,2024-02-15 22:06:38.56568+00,,1,FKUSR00051,FKUSR00001,,,,Jayanagara,,FKKG000045,,,,,,,,,,,2024-02-16 03:33:49.040000+05:30,2024-02-15 13:03:46+00:00,-540.0506666666666,Negative duration (-540.05 mins)
FKID001307,unplanned,12.9574747,77.6058578,0.0,0.0,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,pot_holes,False,2023-12-27 19:26:09.134000+00:00,,closed,yes,2024-02-16 01:21:49.900154+00,,,ಪೈಪ್ ಲೈನ್ ನಲ್ಲಿ ನೀರಿನ ಸಮಸ್ಯೆ ಇಂದಾಗಿ ಗುಂಡಿ ಬಿದ್ದಿದ್ದು  ಸಂಚಾರ ಸ್ವಲ್ಪ ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತದೆ,,,Hosur Road,High,,,,2023-12-27 19:28:01.092471+00,,1,FKUSR00737,FKUSR00001,,,,Ashok Nagar,,FKKG000721,,,,FKUSR00737,2024-02-16 01:21:49.899580+00:00,,,Bengaluru Central Corporation,Central Zone 1,CMP GateJunc,2023-12-28 00:56:09.134000+05:30,2024-02-16 01:21:49.899580+00:00,72355.67942633334,Unplanned duration exceeds 24 hours (72355.68 mins)
FKID001308,unplanned,12.9581539,77.6060706,0.0,0.0,"Hosur Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,pot_holes,False,2023-12-27 19:17:29.212000+00:00,,closed,yes,2024-02-16 01:21:52.413722+00,,,ಈ ಪಾತ ಹೋಲ್ ಸಮಸ್ಯೆಯಿಂದಾಗಿ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಆಗಿ ಮೂವ್ ಆಗುತ್ತದೆ,,,Hosur Road,High,,,,2023-12-27 19:23:15.227012+00,,1,FKUSR00737,FKUSR00001,,,,Ashok Nagar,,FKKG000721,,,,FKUSR00737,2024-02-16 01:21:52.413169+00:00,,,Bengaluru Central Corporation,Central Zone 1,CMP GateJunc,2023-12-28 00:47:29.212000+05:30,2024-02-16 01:21:52.413169+00:00,72364.38668615,Unplanned duration exceeds 24 hours (72364.39 mins)
FKID001314,unplanned,13.0977963,77.5632888,0.0,0.0,"Yelahanka Road, Akshaya Nagar Stage 2, Attur Layout, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,others,False,2024-02-16 03:55:59.390000+00:00,,closed,yes,2024-03-01 00:23:54.890456+00,,,axcell wheel cutting,,,Non-corridor,Low,,,,2024-02-16 03:57:26.8958+00,,1,FKUSR00661,FKUSR00001,,,,Yelahanka,,FKKG000645,,,,FKUSR00661,2024-03-01 00:23:54.889879+00:00,,,,,,2024-02-16 09:25:59.390000+05:30,2024-03-01 00:23:54.889879+00:00,19947.924997983333,Unplanned duration exceeds 24 hours (19947.92 mins)
FKID001319,unplanned,12.9583466,77.6060636,0.0,0.0,"Hosur Road, Sir Mirza Ismail Nagar, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",,pot_holes,False,2024-01-25 19:42:23.892000+00:00,,closed,yes,2024-02-16 01:21:54.744335+00,,,ಸಿಎಂಪಿ ಜಂಕ್ಷನ್ ಟುವರ್ಡ್ಸ್ ಸಿಗ್ನಲ್ ಲೈಟ್ ಕಡೆಗೆ ರಸ್ತೆ ಗುಂಡಿ ಬಿದ್ದಿದ್ದು ಸಂಚಾರಕ್ಕೆ ತೊಂದರೆ ಆಗುತ್ತಿದೆ,,,Hosur Road,High,,,,2024-01-25 19:43:53.757374+00,,1,FKUSR00737,FKUSR00001,,,,Ashok Nagar,,FKKG000721,,,,FKUSR00737,2024-02-16 01:21:54.743724+00:00,,,,,CMP GateJunc,2024-01-26 01:12:23.892000+05:30,2024-02-16 01:21:54.743724+00:00,30579.5141954,Unplanned duration exceeds 24 hours (30579.51 mins)
FKID001380,unplanned,13.0483242,77.6450836,0.0,0.0,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",,construction,False,2024-03-14 22:49:23.165000+00:00,,closed,yes,2024-03-16 06:41:21.194117+00,,,ನಮಸ್ತೆ ಸರ್. ಹೆಣ್ಣು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆ ಗೆದ್ದಲಹಳ್ಳಿ ವೈಟ್ ಟಾಪಿಕ್ ಮಾಡುತ್ತಿರುವುದರಿಂದ ವಾಹನಗಳ ಸಂಚಾರವನ್ನು ನಿಧಾನಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ ಬಾಗಲೂರು ಪಾಳ್ಯ ನಮಸ್ತೆ ಸರ್,,,Non-corridor,Low,,,,2024-03-14 22:50:34.106458+00,,1,FKUSR00167,FKUSR00001,,,,Hennuru,,FKKG000161,,,,FKUSR00167,2024-03-16 06:41:21.193515+00:00,,,,,,2024-03-15 04:19:23.165000+05:30,2024-03-16 06:41:21.193515+00:00,1911.9671419166666,Unplanned duration exceeds 24 hours (1911.97 mins)
FKID001411,unplanned,13.1014663,77.5866177,0.0,0.0,"Doddaballapur Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,others,False,2024-02-17 01:52:53.574000+00:00,,closed,yes,2024-02-18 07:16:57.161373+00,,,dodda ballapura main road to wards unnikrishan junction metro work sir,,,Non-corridor,Low,,,,2024-02-17 01:53:55.805343+00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2024-02-18 07:16:57.160841+00:00,,,,,,2024-02-17 07:22:53.574000+05:30,2024-02-18 07:16:57.160841+00:00,1764.0597806833332,Unplanned duration exceeds 24 hours (1764.06 mins)
FKID001412,unplanned,12.8995982,77.6010296,0.0,0.0,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",,water_logging,False,2024-02-17 01:31:24.918000+00:00,,closed,yes,2024-02-18 20:19:41.491373+00,,,infrontof [PERSON] drainage water leakage on road so traffic moving slowly from [PERSON] to hsbc junction sir,,,Bannerghata Road,High,,,,2024-02-17 01:32:57.140017+00,,1,FKUSR00025,FKUSR00001,,,,Mico Layout,,FKKG000021,,,,FKUSR00025,2024-02-18 20:19:41.490780+00:00,,,,,,2024-02-17 07:01:24.918000+05:30,2024-02-18 20:19:41.490780+00:00,2568.2762129999996,Unplanned duration exceeds 24 hours (2568.28 mins)
FKID001413,unplanned,12.9589138,77.6043356,0.0,0.0,"Kadidal Manjappa Road, Police Quarters, B&C Colony, Shanti Nagar, Bengaluru, Karnataka. Pin-560025 (India)",,others,False,2024-02-17 02:51:19.395000+00:00,,closed,yes,2024-03-14 08:14:22.949552+00,,,ನಂಜಪ್ಪ ಕಡೆಗೆ ಯಿಂದ ಸಿಎಂಪಿ ಕಡೆಗೆ ಬರುವ ಪಾನ್ ಆಫೀಸ್ ಹತ್ತಿರ  BWSSB  ಅವರು ರೋಡ್ ರಿಪೇರಿ ಮಾಡುತ್ತಿರುತ್ತಾರೆ ಟ್ರಾಫಿಕ್ ಗೆ [PERSON] ಇರುವುದಿಲ್ಲ ರಸ್ತೆಯ ಎಡ ಬದಿಯಲ್ಲಿ ರಸ್ತೆ ರಿಪೇರಿ ಕೆಲಸ ನಡಿಯುತ್ತಿರುತ್ತದೆ ಸರ್,,,Hosur Road,High,,,,2024-02-17 02:55:48.182402+00,,1,FKUSR00679,FKUSR00001,,,,Ashok Nagar,,FKKG000664,,,,FKUSR00679,2024-03-14 08:14:22.948867+00:00,,,,,,2024-02-17 08:21:19.395000+05:30,2024-03-14 08:14:22.948867+00:00,37763.05923111667,Unplanned duration exceeds 24 hours (37763.06 mins)
FKID001471,unplanned,13.0100335,77.6147198,13.0100308,77.6146835,"1st Main Road, Stage 1, Pillanna Garden, Bengaluru, Karnataka. Pin-560084 (India)","Nagawara Main Road, Stage 1, Pillanna Garden, Bengaluru, Karnataka. Pin-560084 (India)",pot_holes,True,2024-02-17 23:00:27.667000+00:00,,closed,yes,2024-03-13 21:11:57.098383+00,,,,,,Non-corridor,Low,,,,2024-02-17 23:00:52.648695+00,,1,FKUSR00036,FKUSR00001,,,,K.G. Halli,,FKKG000030,,,,FKUSR00036,2024-03-13 21:11:57.097820+00:00,,,,,,2024-02-18 04:30:27.667000+05:30,2024-03-13 21:11:57.097820+00:00,35891.490513666664,Unplanned duration exceeds 24 hours (35891.49 mins)
FKID001481,planned,12.90331187,77.62725031,12.87779551,77.62553514,"Begur Road, Hongasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India","Begur Road, Beguru, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560114, India",public_event,True,,2024-02-17 23:05:46+00:00,closed,yes,2024-02-17 23:35:48.260176+00,,,"[LOCATION]
Festival",,,Non-corridor,Low,,,,2024-02-16 23:26:11.676449+00,"[[12.903311866810155,77.62725031114334],[12.903440294294105,77.62731906655371],[12.902927579525263,77.62750685025449],[12.902781089398259,77.62746929351434],[12.902325923099008,77.6274746587629],[12.90191784226445,77.62736735379106],[12.901279560649687,77.62728150981354],[12.900709291271983,77.62714201335017],[12.89994544217875,77.6269381339036],[12.899244373150117,77.62673961970569],[12.898445090725941,77.62657338337786],[12.897351624900864,77.62633194719118],[12.896336633207905,77.62616562448481],[12.89592508098577,77.62610672053745],[12.89527632018519,77.62607452904591],[12.895025186520547,77.62602087655996],[12.894209000370077,77.6257526141303],[12.893623018928308,77.62587601484793],[12.892608012113353,77.62596722407403],[12.892048187005896,77.62597258932259],[12.890883302556274,77.62591886540825],[12.889936301426282,77.62581156043638],[12.888786507634258,77.62568821370535],[12.88780810594674,77.62565602221379],[12.886810195016265,77.62562922420997],[12.885549249558592,77.62526975255426],[12.884436010028324,77.62495330421595],[12.884179633309628,77.6249211127244],[12.88299715770071,77.62487819073567],[12.881766438176518,77.62479299572631],[12.880081654125677,77.62462130777135],[12.879192167293525,77.62475007373756],[12.878449181754744,77.62486810920662],[12.878009668145538,77.62535098157998],[12.877789911051885,77.6254153645631],[12.877936415802393,77.62515783263063],[12.87809624168108,77.62499627936076],[12.878305533899768,77.62479239991423],[12.878645633382337,77.62468509494236],[12.879064216727247,77.62462071195927],[12.879613606306362,77.62450804173878],[12.880272872211316,77.62447585024724],[12.880811794638676,77.62455632897611],[12.881360937553334,77.6246046153829],[12.882517259810268,77.62472265085195],[12.883296858681705,77.62480849482944],[12.884039829844875,77.62481386007804],[12.88445317200273,77.62487287781256],[12.88497115678188,77.6249801827844],[12.885646105038287,77.62521088847392],[12.88676578263037,77.62551134239514],[12.887613385702661,77.62551134239514],[12.888204613307693,77.62552743814092],[12.889046979430892,77.62564547360995],[12.889806400593288,77.62568838729308],[12.890617369052872,77.62577423127057],[12.891287070058459,77.62583861425367],[12.892767343945565,77.62583865993464],[12.894007325151277,77.62568843297406],[12.894299767836637,77.62569921496616],[12.894995618764476,77.62588699866691],[12.895811802349561,77.62602112988176],[12.8965181129189,77.62609087811349],[12.898207608864087,77.62640747844482],[12.8991912017682,77.6266489146315],[12.900441326835134,77.6269762014402],[12.901304579064599,77.62715861989234],[12.901953324233924,77.62727129011283],[12.902261851181452,77.62736217874145],[12.902690858630315,77.62738900498444],[12.903009997840561,77.62730316100695],[12.9032925141787,77.62720122128368],[12.903439004006147,77.62735144824427],[12.877795509579549,77.62553513816695]]",1,FKUSR00009,FKUSR00001,,,,Madiwala,,,,,,,,,,,,,,2024-02-17 23:05:46+00:00,,Missing start_datetime
